country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Andorra,AND,25/1/21,576,576,,,,0.75,0.75,,,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,26/1/21,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,27/1/21,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,28/1/21,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,29/1/21,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,30/1/21,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,31/1/21,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,1/2/21,1036,1036,,,66,1.34,1.34,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/2/21,,,,,60,,,,777,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/2/21,,,,,55,,,,712,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,4/2/21,,,,,50,,,,647,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,5/2/21,,,,,44,,,,569,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,6/2/21,,,,,39,,,,505,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,7/2/21,,,,,34,,,,440,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,8/2/21,,,,,28,,,,362,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,9/2/21,,,,,28,,,,362,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,10/2/21,1291,1291,,,28,1.67,1.67,,362,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,11/2/21,,,,,48,,,,621,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,12/2/21,1622,1622,,,68,2.1,2.1,,880,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,13/2/21,,,,,74,,,,958,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,14/2/21,,,,,81,,,,1048,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,15/2/21,,,,,87,,,,1126,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,16/2/21,,,,,94,,,,1217,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,17/2/21,,,,,100,,,,1294,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,18/2/21,,,,,87,,,,1126,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,19/2/21,2141,2141,,,74,2.77,2.77,,958,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,20/2/21,,,,,71,,,,919,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,21/2/21,,,,,67,,,,867,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,22/2/21,,,,,64,,,,828,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,23/2/21,,,,,60,,,,777,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,24/2/21,2390,2390,,,57,3.09,3.09,,738,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,25/2/21,,,,,56,,,,725,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,26/2/21,2526,,,,55,3.27,,,712,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,27/2/21,,,,,63,,,,815,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,28/2/21,,,,,72,,,,932,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,1/3/21,,,,,80,,,,1035,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/3/21,,,,,89,,,,1152,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/3/21,,,,,97,,,,1255,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,4/3/21,,,,,103,,,,1333,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,5/3/21,,,,,108,,,,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,6/3/21,,,,,108,,,,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,7/3/21,,,,,108,,,,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,8/3/21,3611,2439,1172,,108,4.67,3.16,1.52,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,9/3/21,,,,,186,,,,2407,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,10/3/21,4914,3650,1264,,264,6.36,4.72,1.64,3417,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Angola,AGO,5/3/21,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health,https://allafrica.com/stories/202103100192.html
Angola,AGO,6/3/21,,,,,2056,,,,63,Oxford/AstraZeneca,Ministry of Health,https://allafrica.com/stories/202103100192.html
Angola,AGO,7/3/21,,,,,2056,,,,63,Oxford/AstraZeneca,Ministry of Health,https://allafrica.com/stories/202103100192.html
Angola,AGO,8/3/21,6169,6169,,,2056,0.02,0.02,,63,Oxford/AstraZeneca,Ministry of Health,https://allafrica.com/stories/202103100192.html
Anguilla,AIA,4/2/21,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,5/2/21,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,6/2/21,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,7/2/21,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,8/2/21,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,9/2/21,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,10/2/21,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,11/2/21,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,12/2/21,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,13/2/21,1341,1341,,,149,8.94,8.94,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,14/2/21,2762,2762,,1421,331,18.41,18.41,,22064,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,15/2/21,,,,,323,,,,21530,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,16/2/21,,,,,316,,,,21064,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,17/2/21,,,,,309,,,,20597,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,18/2/21,,,,,301,,,,20064,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,19/2/21,,,,,294,,,,19597,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,20/2/21,,,,,286,,,,19064,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,21/2/21,,,,,97,,,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,22/2/21,,,,,97,,,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,23/2/21,,,,,97,,,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,24/2/21,,,,,97,,,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,25/2/21,,,,,97,,,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,26/2/21,3929,3929,,,97,26.19,26.19,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Argentina,ARG,29/12/20,700,,,,,0,,,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,30/12/20,,,,,15656,,,,346,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,31/12/20,32013,,,,15656,0.07,,,346,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/1/21,,,,,11070,,,,245,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/1/21,,,,,8776,,,,194,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/1/21,,,,,7400,,,,164,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,4/1/21,39599,,,,6483,0.09,,,143,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,5/1/21,,,,,7984,,,,177,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,6/1/21,,,,,8173,,,,181,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,7/1/21,,,,,8363,,,,185,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,8/1/21,107542,,,,10519,0.24,,,233,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,9/1/21,,,,,11942,,,,264,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,10/1/21,,,,,13365,,,,296,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,11/1/21,,,,,14788,,,,327,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,12/1/21,,,,,14056,,,,311,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,13/1/21,166833,,,,13323,0.37,,,295,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,14/1/21,,,,,13320,,,,295,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,15/1/21,200759,,,,13317,0.44,,,295,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,16/1/21,,,,,12971,,,,287,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,17/1/21,,,,,12624,,,,279,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,18/1/21,,,,,12278,,,,272,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,19/1/21,,,,,11932,,,,264,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
